apt_name,dedicated_area,floor,transaction_amount,transaction_date
양지마을(2단지)(청구),84.6,4,102500.0,2019-11-07
양지마을(2단지)(청구),173.96,16,153000.0,2019-11-13
양지마을(2단지)(청구),134.8,14,145000.0,2019-11-16
양지마을(2단지)(청구),134.8,10,152000.0,2019-11-29
양지마을(2단지)(청구),84.6,13,120000.0,2019-11-29
양지마을(2단지)(청구),173.96,8,159500.0,2019-11-29
양지마을(2단지)(청구),134.8,20,155000.0,2019-11-30
양지마을(2단지)(청구),197.78,5,160000.0,2019-11-30
양지마을(2단지)(청구),173.96,11,162000.0,2019-12-05
양지마을(2단지)(청구),197.78,1,143000.0,2020-01-06
양지마을(2단지)(청구),134.8,1,114500.0,2020-04-03
양지마을(2단지)(청구),84.6,14,107000.0,2020-04-21
양지마을(2단지)(청구),134.8,19,150000.0,2020-05-04
양지마을(2단지)(청구),134.8,9,150000.0,2020-05-12
양지마을(2단지)(청구),134.8,2,134500.0,2020-06-08
양지마을(2단지)(청구),134.8,3,144000.0,2020-06-14
양지마을(2단지)(청구),84.6,3,113000.0,2020-06-17
양지마을(2단지)(청구),134.8,17,160000.0,2020-06-26
양지마을(2단지)(청구),84.6,15,119000.0,2020-06-27
양지마을(2단지)(청구),173.96,14,166000.0,2020-06-27
양지마을(2단지)(청구),84.99,12,120000.0,2020-06-28
양지마을(2단지)(청구),134.8,5,160000.0,2020-07-03
양지마을(2단지)(청구),134.8,13,165000.0,2020-07-07
양지마을(2단지)(청구),173.96,15,170000.0,2020-07-15
양지마을(2단지)(청구),134.8,12,168000.0,2020-08-06
양지마을(2단지)(청구),134.8,23,160000.0,2020-08-07
양지마을(2단지)(청구),84.6,1,115000.0,2020-08-17
양지마을(2단지)(청구),134.8,7,170000.0,2020-11-06
양지마을(2단지)(청구),84.6,9,150000.0,2020-11-23
양지마을(2단지)(청구),84.99,13,150000.0,2020-12-02
양지마을(2단지)(청구),134.8,18,179500.0,2020-12-07
양지마을(2단지)(청구),134.8,6,176000.0,2020-12-14
양지마을(2단지)(청구),134.8,21,187000.0,2020-12-14
양지마을(2단지)(청구),84.6,5,149500.0,2020-12-23
파크타운(삼익),101.91,18,73500.0,2006-01-14
파크타운(삼익),134.41,7,106000.0,2007-12-12
파크타운(삼익),134.91,4,95000.0,2008-02-04
파크타운(삼익),186.1,10,88000.0,2009-01-02
파크타운(삼익),186.1,14,90000.0,2009-02-19
파크타운(삼익),101.91,19,67500.0,2009-04-10
파크타운(삼익),184.78,7,98000.0,2009-07-28
파크타운(삼익),134.41,3,77000.0,2010-07-12
파크타운(삼익),134.41,11,84000.0,2010-08-07
파크타운(삼익),134.91,14,80000.0,2010-10-11
파크타운(삼익),134.91,6,81000.0,2011-01-05
파크타운(삼익),134.41,4,87000.0,2011-02-16
파크타운(삼익),134.91,23,79500.0,2011-10-22
파크타운(삼익),186.1,5,79000.0,2012-02-17
파크타운(삼익),186.1,4,75000.0,2012-12-01
파크타운(삼익),101.91,13,53800.0,2012-12-04
파크타운(삼익),101.91,4,53000.0,2012-12-13
파크타운(삼익),84.6,10,51900.0,2013-04-20
파크타운(삼익),131.49,12,73500.0,2014-02-05
파크타운(삼익),101.84,9,61000.0,2014-07-05
파크타운(삼익),184.78,15,75800.0,2014-07-07
파크타운(삼익),184.78,22,74000.0,2014-07-28
파크타운(삼익),184.78,3,75000.0,2014-08-20
파크타운(삼익),134.41,9,82000.0,2015-01-05
파크타운(삼익),186.1,3,84500.0,2015-03-02
파크타운(삼익),101.91,15,62000.0,2015-03-16
파크타운(삼익),101.91,5,59900.0,2015-03-28
파크타운(삼익),184.78,20,84000.0,2015-04-25
파크타운(삼익),84.6,11,61000.0,2015-05-19
파크타운(삼익),134.91,20,78000.0,2015-07-26
파크타운(삼익),134.41,6,81500.0,2015-08-02
파크타운(삼익),184.78,23,78500.0,2015-10-06
파크타운(삼익),134.91,30,72800.0,2015-10-06
파크타운(삼익),186.1,2,81500.0,2015-10-17
파크타운(삼익),134.91,12,74000.0,2015-11-02
파크타운(삼익),134.91,10,75000.0,2015-12-07
파크타운(삼익),131.49,17,79000.0,2015-12-16
파크타운(삼익),186.1,13,83000.0,2016-01-08
파크타운(삼익),131.49,20,75000.0,2016-05-17
파크타운(삼익),134.91,22,73400.0,2016-05-18
파크타운(삼익),134.91,8,74000.0,2016-06-16
파크타운(삼익),134.41,8,81500.0,2016-07-05
파크타운(삼익),134.41,5,78100.0,2016-07-06
파크타운(삼익),184.78,1,70000.0,2016-07-08
파크타운(삼익),131.49,4,74500.0,2016-07-11
파크타운(삼익),184.78,19,88700.0,2016-07-26
파크타운(삼익),84.6,9,59700.0,2016-08-30
파크타운(삼익),101.91,1,58000.0,2016-09-01
파크타운(삼익),131.49,18,78900.0,2016-09-27
파크타운(삼익),134.91,15,78900.0,2016-10-07
파크타운(삼익),134.91,21,76500.0,2016-10-21
파크타운(삼익),101.91,14,67000.0,2016-11-05
파크타운(삼익),101.91,12,66500.0,2016-11-25
파크타운(삼익),131.49,5,77200.0,2017-02-20
파크타운(삼익),184.78,26,84000.0,2017-03-11
파크타운(삼익),186.1,1,87000.0,2017-04-12
파크타운(삼익),134.91,26,80000.0,2017-04-19
파크타운(삼익),134.41,2,76500.0,2017-04-28
파크타운(삼익),184.78,8,80500.0,2017-04-29
파크타운(삼익),131.49,2,73500.0,2017-05-06
파크타운(삼익),84.6,3,60000.0,2017-05-17
파크타운(삼익),186.1,8,96500.0,2017-05-19
파크타운(삼익),134.91,7,78500.0,2017-06-02
파크타운(삼익),134.91,16,78000.0,2017-06-02
파크타운(삼익),186.1,7,96000.0,2017-06-09
파크타운(삼익),134.71,14,78000.0,2017-06-13
파크타운(삼익),131.49,16,82000.0,2017-06-13
파크타운(삼익),184.78,27,92000.0,2017-07-28
파크타운(삼익),184.78,13,90000.0,2017-08-12
파크타운(삼익),184.78,6,89000.0,2017-09-15
파크타운(삼익),184.78,9,93850.0,2017-10-20
파크타운(삼익),184.78,10,94500.0,2017-12-01
파크타운(삼익),84.6,4,74500.0,2017-12-08
파크타운(삼익),131.49,9,97000.0,2017-12-19
파크타운(삼익),84.6,1,66000.0,2017-12-25
파크타운(삼익),134.91,27,104000.0,2018-01-05
파크타운(삼익),101.91,20,89900.0,2018-01-18
파크타운(삼익),134.91,17,110500.0,2018-01-23
파크타운(삼익),191.52,21,130000.0,2018-03-05
파크타운(삼익),186.1,11,122000.0,2018-03-29
파크타운(삼익),134.41,14,120000.0,2018-04-13
파크타운(삼익),101.84,5,94000.0,2018-04-24
파크타운(삼익),191.52,14,127500.0,2018-07-26
파크타운(삼익),131.49,3,105000.0,2018-08-14
파크타운(삼익),101.91,16,93700.0,2018-08-15
파크타운(삼익),134.41,16,117000.0,2018-08-22
파크타운(삼익),134.91,9,115000.0,2018-08-25
파크타운(삼익),134.91,5,125000.0,2018-09-12
파크타운(삼익),134.41,12,138000.0,2018-09-12
파크타운(삼익),101.91,6,103000.0,2018-11-03
파크타운(삼익),131.49,15,105000.0,2019-03-23
파크타운(삼익),131.49,7,111000.0,2019-05-10
파크타운(삼익),134.91,29,110000.0,2019-06-03
파크타운(삼익),101.91,2,87000.0,2019-06-03
파크타운(삼익),134.41,15,122600.0,2019-06-10
파크타운(삼익),84.6,12,87500.0,2019-06-12
파크타운(삼익),134.91,24,112500.0,2019-06-23
파크타운(삼익),84.6,13,97300.0,2019-07-06
파크타운(삼익),101.91,9,95000.0,2019-07-08
파크타운(삼익),131.49,14,119500.0,2019-09-21
파크타운(삼익),84.6,2,91000.0,2019-09-26
파크타운(삼익),134.91,2,112000.0,2019-09-26
파크타운(삼익),101.84,14,109800.0,2019-10-14
파크타운(삼익),184.78,12,120000.0,2019-10-15
파크타운(삼익),184.78,2,118000.0,2019-10-26
파크타운(삼익),134.91,11,129700.0,2019-10-31
파크타운(삼익),84.6,8,103800.0,2019-11-07
파크타운(삼익),101.84,10,114000.0,2019-11-07
파크타운(삼익),101.84,15,124000.0,2019-11-30
파크타운(삼익),134.91,1,134000.0,2019-11-30
파크타운(삼익),186.1,12,155000.0,2019-12-07
파크타운(삼익),84.6,7,104000.0,2019-12-10
파크타운(삼익),101.84,4,121500.0,2019-12-30
파크타운(삼익),101.91,8,120000.0,2020-01-18
파크타운(삼익),84.6,6,110000.0,2020-02-01
파크타운(삼익),184.78,11,117000.0,2020-03-12
파크타운(삼익),184.78,16,120000.0,2020-03-12
파크타운(삼익),131.49,1,128000.0,2020-03-27
파크타운(삼익),184.78,29,139000.0,2020-05-16
파크타운(삼익),184.78,5,126000.0,2020-05-28
파크타운(삼익),131.49,8,147500.0,2020-06-04
파크타운(삼익),184.78,28,140000.0,2020-06-05
파크타운(삼익),131.49,19,137500.0,2020-06-09
파크타운(삼익),134.91,3,141000.0,2020-06-10
파크타운(삼익),101.84,12,119000.0,2020-06-10
파크타운(삼익),101.84,6,120000.0,2020-06-13
파크타운(삼익),101.84,7,125000.0,2020-06-20
파크타운(삼익),184.78,24,149000.0,2020-06-22
파크타운(삼익),131.49,11,145000.0,2020-06-22
파크타운(삼익),101.84,8,130000.0,2020-06-25
파크타운(삼익),84.6,5,115000.0,2020-07-02
파크타운(삼익),134.91,18,148500.0,2020-07-03
파크타운(삼익),101.84,3,129500.0,2020-07-11
파크타운(삼익),184.78,30,169000.0,2020-09-15
파크타운(삼익),131.49,6,163000.0,2020-09-24
파크타운(삼익),134.41,13,168000.0,2020-10-07
파크타운(삼익),131.49,10,169000.0,2020-11-03
파크타운(삼익),131.49,13,179500.0,2020-11-19
파크타운(삼익),101.84,2,148000.0,2020-11-20
파크타운(삼익),101.84,11,153000.0,2020-11-21
파크타운(삼익),101.91,11,152000.0,2020-11-23
파크타운(삼익),134.91,19,166000.0,2020-11-23
파크타운(삼익),134.91,13,178000.0,2020-12-03
파크타운(삼익),186.1,15,177000.0,2020-12-11
파크타운(삼익),101.84,13,158000.0,2020-12-31
파크타운(삼익),101.84,1,139000.0,2021-01-19
양지마을(금호1),59.94,7,36500.0,2008-06-18
양지마을(금호1),59.62,22,31000.0,2009-02-28
양지마을(금호1),198.45,25,117000.0,2009-04-15
양지마을(금호1),198.45,20,133000.0,2009-12-11
양지마을(금호1),164.25,20,108000.0,2010-10-08
양지마을(금호1),59.62,7,35800.0,2011-08-16
양지마을(금호1),59.62,10,35000.0,2012-04-25
양지마을(금호1),59.94,9,35500.0,2013-04-04
양지마을(금호1),59.94,20,32500.0,2013-04-16
양지마을(금호1),59.62,11,33800.0,2013-10-07
양지마을(금호1),59.62,5,35700.0,2014-02-15
양지마을(금호1),59.62,20,36300.0,2014-02-19
양지마을(금호1),198.45,6,90000.0,2014-04-29
양지마을(금호1),59.94,13,38000.0,2014-06-18
양지마을(금호1),164.25,21,89000.0,2014-07-11
양지마을(금호1),59.94,11,38500.0,2014-09-04
양지마을(금호1),198.45,10,93000.0,2014-09-15
양지마을(금호1),59.62,4,37300.0,2015-02-26
양지마을(금호1),59.94,3,38000.0,2015-04-04
양지마을(금호1),59.62,14,38800.0,2015-04-14
양지마을(금호1),59.62,6,43800.0,2015-11-12
양지마을(금호1),59.94,5,45000.0,2015-11-18
양지마을(금호1),59.94,6,40500.0,2016-01-27
양지마을(금호1),59.62,15,41500.0,2016-02-12
양지마을(금호1),59.94,12,39500.0,2016-03-09
양지마을(금호1),198.45,12,103000.0,2016-04-18
양지마을(금호1),59.94,16,41000.0,2016-04-19
양지마을(금호1),59.94,15,41000.0,2016-04-20
양지마을(금호1),59.94,21,44800.0,2016-06-16
양지마을(금호1),59.62,9,41000.0,2016-07-04
양지마을(금호1),59.62,12,46000.0,2016-08-10
양지마을(금호1),164.25,23,95500.0,2016-09-21
양지마을(금호1),59.62,16,43800.0,2016-09-29
양지마을(금호1),164.25,12,90000.0,2016-10-08
양지마을(금호1),164.25,7,90000.0,2016-10-25
양지마을(금호1),59.94,4,41000.0,2017-01-21
양지마을(금호1),59.94,10,45000.0,2017-02-18
양지마을(금호1),59.62,17,44000.0,2017-02-24
양지마을(금호1),198.45,1,87000.0,2017-03-20
양지마을(금호1),84.9,6,63500.0,2017-03-28
양지마을(금호1),59.62,3,43000.0,2017-05-08
양지마을(금호1),198.45,4,90000.0,2017-05-08
양지마을(금호1),59.94,22,44500.0,2017-05-20
양지마을(금호1),59.62,21,46000.0,2017-05-20
양지마을(금호1),59.94,8,47000.0,2017-05-22
양지마을(금호1),59.62,19,45000.0,2017-05-22
양지마을(금호1),59.94,19,44500.0,2017-05-23
양지마을(금호1),84.9,2,63000.0,2017-06-03
양지마을(금호1),164.25,6,93000.0,2017-06-07
양지마을(금호1),133.82,16,90000.0,2017-07-15
양지마을(금호1),164.25,3,94700.0,2017-07-22
양지마을(금호1),164.25,24,115000.0,2017-07-28
양지마을(금호1),59.94,17,49000.0,2017-07-28
양지마을(금호1),59.94,14,50800.0,2017-08-11
양지마을(금호1),59.62,8,49500.0,2017-08-31
양지마을(금호1),198.45,15,135000.0,2017-11-04
양지마을(금호1),198.45,8,129000.0,2017-12-14
양지마을(금호1),164.25,19,120000.0,2017-12-30
양지마을(금호1),164.25,18,125000.0,2018-01-11
양지마을(금호1),198.45,18,140000.0,2018-01-12
양지마을(금호1),198.45,5,140000.0,2018-03-20
양지마을(금호1),164.25,8,130000.0,2018-05-10
양지마을(금호1),133.82,15,117000.0,2018-07-02
양지마을(금호1),133.82,17,112500.0,2018-07-20
양지마을(금호1),84.9,11,91800.0,2018-07-26
양지마을(금호1),198.45,7,138000.0,2018-08-09
양지마을(금호1),133.82,7,124000.0,2018-08-16
양지마을(금호1),198.45,26,149000.0,2018-09-17
양지마을(금호1),164.25,22,123000.0,2019-03-16
양지마을(금호1),164.25,16,120000.0,2019-03-16
양지마을(금호1),164.25,5,120000.0,2019-04-01
양지마을(금호1),164.25,11,126000.0,2019-05-30
양지마을(금호1),164.25,9,128000.0,2019-05-31
양지마을(금호1),164.25,2,123000.0,2019-06-04
양지마을(금호1),164.25,17,139500.0,2019-06-20
양지마을(금호1),193.85,18,135000.0,2019-06-29
양지마을(금호1),84.9,5,101000.0,2019-09-21
양지마을(금호1),133.82,2,125000.0,2019-09-30
양지마을(금호1),84.9,7,103000.0,2019-10-05
양지마을(금호1),193.85,15,146500.0,2019-10-09
양지마을(금호1),164.25,4,140000.0,2019-10-13
양지마을(금호1),84.9,13,111000.0,2019-10-23
양지마을(금호1),164.25,13,150000.0,2019-10-30
양지마을(금호1),198.45,2,150000.0,2019-10-31
양지마을(금호1),133.82,10,140000.0,2019-11-02
양지마을(금호1),133.82,11,152000.0,2019-11-25
양지마을(금호1),164.25,14,157000.0,2019-11-25
양지마을(금호1),164.25,25,155000.0,2020-02-06
양지마을(금호1),164.25,15,149000.0,2020-02-29
양지마을(금호1),198.45,17,168500.0,2020-02-29
양지마을(금호1),164.25,1,126000.0,2020-04-25
양지마을(금호1),198.45,11,157000.0,2020-04-27
양지마을(금호1),198.45,24,160000.0,2020-05-06
양지마을(금호1),133.82,9,141500.0,2020-05-13
양지마을(금호1),84.9,12,113800.0,2020-05-14
양지마을(금호1),198.45,9,149500.0,2020-05-20
양지마을(금호1),133.82,8,157500.0,2020-05-29
양지마을(금호1),84.9,14,119500.0,2020-06-09
양지마을(금호1),133.82,12,147750.0,2020-06-11
양지마을(금호1),133.82,13,146000.0,2020-06-11
양지마을(금호1),133.82,5,142000.0,2020-06-11
양지마을(금호1),84.9,10,120000.0,2020-06-15
양지마을(금호1),84.9,9,118000.0,2020-06-15
양지마을(금호1),133.82,4,142500.0,2020-06-15
양지마을(금호1),84.9,8,120000.0,2020-06-20
양지마을(금호1),133.82,14,162000.0,2020-06-20
양지마을(금호1),133.82,3,155000.0,2020-06-26
양지마을(금호1),84.9,4,128000.0,2020-07-08
양지마을(금호1),133.82,6,165000.0,2020-07-22
양지마을(금호1),164.25,26,179000.0,2020-07-29
양지마을(금호1),133.82,1,155000.0,2020-10-15
양지마을(금호1),84.9,15,135000.0,2020-10-31
양지마을(금호1),84.9,3,133000.0,2020-11-09
양지마을(금호1),84.9,1,145000.0,2020-11-27
양지마을(금호1),198.45,19,203500.0,2020-12-14
양지마을(금호1),164.25,10,210000.0,2020-12-30
푸른마을(벽산),84.72,21,64500.0,2007-06-19
푸른마을(벽산),131.4,16,75000.0,2011-07-11
푸른마을(벽산),163.83,10,76000.0,2013-07-26
푸른마을(벽산),163.83,18,70000.0,2013-11-27
푸른마을(벽산),131.4,17,72000.0,2014-08-23
푸른마을(벽산),131.4,19,75000.0,2014-10-01
푸른마을(벽산),84.72,14,60000.0,2016-05-24
푸른마을(벽산),163.83,9,76500.0,2016-09-09
푸른마을(벽산),163.83,17,79800.0,2016-09-10
푸른마을(벽산),84.72,9,58600.0,2016-09-22
푸른마을(벽산),163.83,15,80000.0,2016-09-29
푸른마을(벽산),84.72,2,55600.0,2016-10-02
푸른마을(벽산),84.72,12,62800.0,2016-10-03
푸른마을(벽산),84.72,11,62700.0,2016-10-11
푸른마을(벽산),163.83,16,79000.0,2016-10-14
푸른마을(벽산),163.83,5,75000.0,2017-01-03
푸른마을(벽산),163.83,1,72000.0,2017-04-08
푸른마을(벽산),163.83,4,76500.0,2017-05-12
푸른마을(벽산),84.72,20,67700.0,2017-07-15
푸른마을(벽산),163.83,7,90000.0,2017-07-20
푸른마을(벽산),163.83,6,85000.0,2017-08-07
푸른마을(벽산),101.82,14,78700.0,2017-10-13
푸른마을(벽산),84.72,22,72000.0,2017-10-30
푸른마을(벽산),163.83,3,96000.0,2018-01-06
푸른마을(벽산),101.82,7,81600.0,2018-01-08
푸른마을(벽산),101.82,5,84000.0,2018-01-10
푸른마을(벽산),163.83,19,110000.0,2018-01-24
푸른마을(벽산),163.83,2,95000.0,2018-07-11
푸른마을(벽산),84.72,6,86000.0,2018-08-20
푸른마을(벽산),84.72,5,97000.0,2018-09-01
푸른마을(벽산),101.82,1,90000.0,2018-09-10
푸른마을(벽산),131.4,20,112000.0,2018-10-01
푸른마을(벽산),131.4,18,100500.0,2019-01-11
푸른마을(벽산),131.4,9,100000.0,2019-04-29
푸른마을(벽산),163.83,13,106000.0,2019-05-01
푸른마을(벽산),131.4,10,116500.0,2019-07-15
푸른마을(벽산),139.68,15,122000.0,2019-08-07
푸른마을(벽산),101.82,11,90000.0,2019-08-26
푸른마을(벽산),163.83,14,128000.0,2019-09-23
푸른마을(벽산),84.72,10,93000.0,2019-10-02
푸른마을(벽산),101.82,3,95000.0,2019-10-03
푸른마을(벽산),101.82,10,100000.0,2019-10-09
푸른마을(벽산),131.4,12,118000.0,2019-10-11
푸른마을(벽산),84.72,4,93000.0,2019-10-22
푸른마을(벽산),84.72,13,91500.0,2019-10-25
푸른마을(벽산),131.4,13,119000.0,2019-11-13
푸른마을(벽산),84.72,1,87000.0,2019-11-16
푸른마을(벽산),59.78,3,64000.0,2019-11-30
푸른마을(벽산),84.72,7,103500.0,2019-12-07
푸른마을(벽산),84.72,15,106700.0,2019-12-10
푸른마을(벽산),101.82,2,103000.0,2020-05-18
푸른마을(벽산),131.4,5,126000.0,2020-06-06
푸른마을(벽산),131.4,3,126000.0,2020-06-15
푸른마을(벽산),59.78,2,68500.0,2020-06-15
푸른마을(벽산),84.72,16,110000.0,2020-06-22
푸른마을(벽산),101.82,9,115900.0,2020-06-24
푸른마을(벽산),131.4,15,142000.0,2020-06-27
푸른마을(벽산),176.77,15,139000.0,2020-06-27
푸른마을(벽산),101.82,6,118000.0,2020-06-30
푸른마을(벽산),163.83,12,136000.0,2020-07-03
푸른마을(벽산),131.4,4,135000.0,2020-07-04
푸른마을(벽산),131.4,8,142000.0,2020-07-06
푸른마을(벽산),59.78,1,72000.0,2020-07-09
푸른마을(벽산),101.82,8,125000.0,2020-08-06
푸른마을(벽산),163.83,11,158000.0,2020-08-22
푸른마을(벽산),131.4,6,145000.0,2020-09-07
푸른마을(벽산),131.4,14,144500.0,2020-09-11
푸른마을(벽산),84.72,19,124500.0,2020-10-06
푸른마을(벽산),59.78,4,73500.0,2020-10-09
푸른마을(벽산),131.4,2,144700.0,2020-10-21
푸른마을(벽산),163.83,8,169000.0,2020-10-22
푸른마을(벽산),131.4,1,135500.0,2020-11-04
푸른마을(벽산),59.78,5,77000.0,2020-11-21
푸른마을(벽산),84.72,18,129000.0,2020-11-21
푸른마을(벽산),131.4,7,148500.0,2020-11-21
푸른마을(벽산),131.4,11,154000.0,2020-11-24
푸른마을(벽산),101.82,13,145000.0,2020-11-30
푸른마을(벽산),84.72,8,131800.0,2020-12-03
푸른마을(벽산),84.72,3,131500.0,2020-12-29
푸른마을(벽산),84.72,17,134000.0,2020-12-31
푸른마을(벽산),101.82,4,150000.0,2021-01-09
푸른마을(벽산),101.82,12,157000.0,2021-01-25
파크타운(롯데),134.91,9,79500.0,2009-02-09
파크타운(롯데),134.41,12,84500.0,2009-02-19
파크타운(롯데),134.91,7,74500.0,2010-08-21
파크타운(롯데),186.1,3,100000.0,2011-06-13
파크타운(롯데),101.84,2,63200.0,2012-05-09
파크타운(롯데),186.1,10,86500.0,2012-10-25
파크타운(롯데),134.91,6,57000.0,2013-06-04
파크타운(롯데),134.91,2,61500.0,2013-08-07
파크타운(롯데),101.84,10,71500.0,2013-09-10
파크타운(롯데),134.91,21,70000.0,2013-09-11
파크타운(롯데),101.91,12,62000.0,2014-01-20
파크타운(롯데),101.84,14,63000.0,2014-01-23
파크타운(롯데),134.41,1,75000.0,2014-04-02
파크타운(롯데),84.6,4,54500.0,2014-08-06
파크타운(롯데),134.91,12,69000.0,2014-12-04
파크타운(롯데),134.41,15,73500.0,2015-02-17
파크타운(롯데),134.71,14,75500.0,2015-08-26
파크타운(롯데),101.91,17,68400.0,2015-09-04
파크타운(롯데),134.41,6,73500.0,2015-10-29
파크타운(롯데),131.49,12,78000.0,2015-11-03
파크타운(롯데),134.41,4,81000.0,2015-11-18
파크타운(롯데),84.6,6,61900.0,2015-12-03
파크타운(롯데),134.91,13,72300.0,2015-12-12
파크타운(롯데),134.91,25,74500.0,2016-01-09
파크타운(롯데),134.41,8,74000.0,2016-04-20
파크타운(롯데),134.41,3,74000.0,2016-06-13
파크타운(롯데),84.6,3,58400.0,2016-06-15
파크타운(롯데),134.41,13,80500.0,2016-09-10
파크타운(롯데),84.6,2,59500.0,2016-09-13
파크타운(롯데),186.1,11,95000.0,2016-10-15
파크타운(롯데),134.91,20,80000.0,2016-10-25
파크타운(롯데),131.49,10,77000.0,2017-02-04
파크타운(롯데),134.91,30,74700.0,2017-02-08
파크타운(롯데),131.49,14,75500.0,2017-03-15
파크타운(롯데),186.1,2,78500.0,2017-04-17
파크타운(롯데),134.91,17,80500.0,2017-04-19
파크타운(롯데),134.91,22,80000.0,2017-06-05
파크타운(롯데),84.6,7,68000.0,2017-06-09
파크타운(롯데),134.91,5,79700.0,2017-06-26
파크타운(롯데),131.49,9,89500.0,2017-07-17
파크타운(롯데),101.84,11,76000.0,2017-07-21
파크타운(롯데),101.91,15,77500.0,2017-07-21
파크타운(롯데),101.84,8,83700.0,2017-07-27
파크타운(롯데),101.91,19,81000.0,2017-07-28
파크타운(롯데),186.1,1,83000.0,2017-07-28
파크타운(롯데),84.6,11,76000.0,2017-09-02
파크타운(롯데),131.49,7,92000.0,2017-11-22
파크타운(롯데),134.41,16,104000.0,2017-11-30
파크타운(롯데),134.41,10,102200.0,2017-12-02
파크타운(롯데),134.91,29,94000.0,2017-12-11
파크타운(롯데),101.91,14,89800.0,2017-12-20
파크타운(롯데),101.91,4,86000.0,2018-01-11
파크타운(롯데),101.91,5,88000.0,2018-07-02
파크타운(롯데),101.84,9,94000.0,2018-08-08
파크타운(롯데),101.91,9,98000.0,2018-08-21
파크타운(롯데),101.91,3,93000.0,2018-08-21
파크타운(롯데),186.1,16,140000.0,2018-08-24
파크타운(롯데),101.84,4,110000.0,2018-08-30
파크타운(롯데),131.49,19,120000.0,2018-09-01
파크타운(롯데),186.1,6,136000.0,2018-09-05
파크타운(롯데),134.91,4,103000.0,2019-05-21
파크타운(롯데),131.49,11,107500.0,2019-06-01
파크타운(롯데),131.49,15,114000.0,2019-06-01
파크타운(롯데),131.49,16,114000.0,2019-06-09
파크타운(롯데),101.84,3,103500.0,2019-06-12
파크타운(롯데),84.6,13,92000.0,2019-06-29
파크타운(롯데),134.91,1,105000.0,2019-07-08
파크타운(롯데),134.91,11,115000.0,2019-07-08
파크타운(롯데),134.91,14,113000.0,2019-07-15
파크타운(롯데),101.91,1,94500.0,2019-07-24
파크타운(롯데),134.41,2,115500.0,2019-07-25
파크타운(롯데),101.91,16,109700.0,2019-08-15
파크타운(롯데),84.6,9,100000.0,2019-09-21
파크타운(롯데),134.91,18,124000.0,2019-10-01
파크타운(롯데),101.91,21,109000.0,2019-10-05
파크타운(롯데),134.91,28,125500.0,2019-10-09
파크타운(롯데),131.49,13,139000.0,2019-10-19
파크타운(롯데),134.91,16,130000.0,2019-10-29
파크타운(롯데),101.91,2,115000.0,2019-10-29
파크타운(롯데),186.1,13,135000.0,2019-10-29
파크타운(롯데),134.41,5,143000.0,2019-11-06
파크타운(롯데),186.1,4,142000.0,2019-11-14
파크타운(롯데),131.49,2,105000.0,2019-11-26
파크타운(롯데),101.84,1,111250.0,2019-11-29
파크타운(롯데),186.1,12,150000.0,2019-12-09
파크타운(롯데),131.49,5,142000.0,2019-12-11
파크타운(롯데),131.49,17,148000.0,2019-12-13
파크타운(롯데),101.84,5,125000.0,2020-01-09
파크타운(롯데),131.49,18,141500.0,2020-01-10
파크타운(롯데),134.91,15,143000.0,2020-01-13
파크타운(롯데),84.6,8,120000.0,2020-02-19
파크타운(롯데),84.6,5,110000.0,2020-05-22
파크타운(롯데),131.49,20,138000.0,2020-05-29
파크타운(롯데),101.91,10,117000.0,2020-05-30
파크타운(롯데),101.84,13,124000.0,2020-06-04
파크타운(롯데),186.1,14,143000.0,2020-06-04
파크타운(롯데),101.91,7,128000.0,2020-06-10
파크타운(롯데),131.49,3,136000.0,2020-06-11
파크타운(롯데),134.91,24,144500.0,2020-06-16
파크타운(롯데),101.91,13,134800.0,2020-06-17
파크타운(롯데),134.41,14,143000.0,2020-06-19
파크타운(롯데),134.91,23,138000.0,2020-06-23
파크타운(롯데),134.91,27,149000.0,2020-06-29
파크타운(롯데),101.84,12,134500.0,2020-06-29
파크타운(롯데),101.84,7,133000.0,2020-06-30
파크타운(롯데),101.91,6,131700.0,2020-06-30
파크타운(롯데),131.49,8,144000.0,2020-06-30
파크타운(롯데),131.49,4,148500.0,2020-07-02
파크타운(롯데),189.85,17,170000.0,2020-07-07
파크타운(롯데),134.91,26,144000.0,2020-07-09
파크타운(롯데),186.1,5,160000.0,2020-07-10
파크타운(롯데),134.41,7,163000.0,2020-08-16
파크타운(롯데),84.6,10,131000.0,2020-08-29
파크타운(롯데),101.84,6,143000.0,2020-08-31
파크타운(롯데),84.6,1,122000.0,2020-09-19
파크타운(롯데),101.91,18,153000.0,2020-09-19
파크타운(롯데),101.91,20,147000.0,2020-10-05
파크타운(롯데),134.91,10,157000.0,2020-10-15
파크타운(롯데),131.49,1,153500.0,2020-10-21
파크타운(롯데),134.91,8,162000.0,2020-10-24
파크타운(롯데),191.52,21,183500.0,2020-10-31
파크타운(롯데),134.41,9,179000.0,2020-11-17
파크타운(롯데),134.91,19,163000.0,2020-11-18
파크타운(롯데),84.6,12,140000.0,2020-11-21
파크타운(롯데),101.91,11,164000.0,2020-11-23
파크타운(롯데),101.91,8,156000.0,2020-11-23
파크타운(롯데),186.1,17,205000.0,2020-12-18
파크타운(롯데),131.49,6,184000.0,2020-12-20
양지마을(3단지)(금호),134.48,6,73000.0,2014-08-23
양지마을(3단지)(금호),134.48,2,66700.0,2016-04-26
